Passenger1 ID;Passenger2 ID;Number of flights together
3850;8503;4
3577;2284;4
7560;11803;4
2451;2443;4
4572;1129;4
8714;8743;4
4188;3851;4
11190;11173;4
6844;6071;4
3483;716;4
5953;11794;4
5802;3173;4
3549;3596;4
12648;1113;4
313;1013;4
707;5518;4
7064;7062;4
5696;4121;4
4722;5606;4
4903;1476;4
1700;4613;4
6921;335;4
10480;10433;4
10689;9696;4
6944;12085;4
10778;8406;4
3965;8385;4
690;8714;4
6032;3943;4
1548;4903;4
12801;12897;4
1311;5925;4
6707;2960;4
975;1078;4
1533;628;4
14731;14787;4
7809;237;4
4534;4849;4
8901;10720;4
4460;5010;4
5203;4787;4
5964;3576;4
6053;2174;4
8690;8656;4
4803;7448;4
3208;4295;4
2440;3637;4
9066;9089;4
2924;977;4
7702;7790;4
388;1982;4
2159;2191;4
5954;5491;4
8230;439;4
2315;3681;4
3735;3855;4
5016;10083;4
7395;5836;4
1462;10250;4
4398;8604;4
6075;6874;4
245;687;4
9252;12504;4
2182;3668;4
4677;3817;4
246;3159;4
9303;5587;4
14750;14751;4
4845;3279;4
615;660;4
10365;1327;4
1134;1211;4
126;988;4
606;698;4
6408;4969;4
4230;4260;4
704;1095;4
8661;2408;4
11189;11131;4
5434;4292;4
905;6750;4
2414;2481;4
9382;9326;4
4410;8223;4
813;848;4
1053;313;4
4037;2251;4
1208;5767;4
6063;5964;4
5937;5935;4
4458;4546;4
14053;8013;4
2433;4845;4
8398;3506;4
7005;4171;4
4497;1677;4
4789;8827;4
7784;7733;4
9495;7271;4
3608;13647;4
13220;9145;4
7851;4089;4
1678;9513;4
2326;2868;4
4223;5319;4
848;894;4
12596;12584;4
11450;773;4
9410;139;4
5391;5382;4
8994;4580;4
4591;11272;4
9482;8078;4
6532;276;4
8914;8931;4
2181;2119;4
10525;10446;4
3729;3794;4
4860;4553;4
14741;14776;4
4781;11808;4
4740;9059;4
1914;3311;4
3977;993;4
5072;2574;4
7430;7450;4
5021;10716;4
4611;4012;4
1014;2608;4
9061;9099;4
7643;8363;4
774;2021;4
3238;1113;4
320;13276;4
9098;905;4
45;4016;4
4016;9544;4
650;605;4
2208;8572;4
135;8270;4
622;2525;4
10406;10429;4
13284;2069;4
2529;4811;4
12990;12982;4
1202;11399;4
10890;10858;4
4130;2626;4
10430;10434;4
6853;6075;4
9513;4235;4
7777;9600;4
690;3414;4
9495;9410;4
13970;8642;4
15130;15176;4
3968;12076;4
3463;22;4
2993;6830;4
5852;5813;4
12669;5757;4
7733;7798;4
1404;241;4
6979;7407;4
7772;4737;4
4193;3343;4
1925;6642;4
2189;2115;4
13219;13266;4
11145;11190;4
604;269;4
6987;1378;4
766;354;4
8777;13041;4
4121;4108;4
698;677;4
3650;8135;4
7174;7138;4
6050;4514;4
6464;10716;4
3405;7350;4
4477;4406;4
9997;1209;4
2840;2833;4
3979;4998;4
11781;11742;4
6515;1403;4
8949;10104;4
5797;5733;4
11148;11138;4
1737;3245;4
9513;2196;4
5286;4492;4
3260;1930;4
2988;6572;4
1752;1735;4
6857;4451;4
9715;9725;4
2163;2124;4
9157;6489;4
1262;3741;4
6884;4412;4
613;7327;4
1933;1956;4
2441;7850;4
3180;701;4
1056;10234;4
4988;5434;4
5479;5443;4
5478;5446;4
7271;5653;4
4791;6003;4
11746;511;4
7098;557;4
4852;3173;4
210;400;4
913;3021;4
6986;6984;4
4105;3979;4
3779;7903;4
2214;3149;4
1678;10975;4
546;1128;4
1592;631;4
9620;11649;4
3435;3751;4
11129;11108;4
2702;1449;4
2160;2165;4
8714;8710;4
6745;95;4
5451;5438;4
11201;6548;4
4983;5590;4
5133;2182;4
388;4449;4
3898;8158;4
10701;10718;4
4559;405;4
4862;1158;4
14093;10784;4
869;135;4
6456;9465;4
1817;4412;4
11129;11130;4
682;611;4
2938;6471;4
1411;5225;4
3190;2147;4
383;365;4
8964;13911;4
802;1026;4
11917;11930;4
9524;9653;4
2565;1649;4
8358;11089;4
75;4945;4
316;3759;4
5603;6369;4
1315;1772;4
9757;10616;4
998;10908;4
11143;11160;4
5500;5769;4
4166;8552;4
7833;932;4
3770;3775;4
11163;11188;4
10432;11224;4
1470;10315;4
10697;10576;4
4609;3295;4
1855;1823;4
2723;3975;4
683;638;4
2465;3700;4
9969;5869;4
688;4455;4
8149;7393;4
699;629;4
8245;7822;4
969;222;4
1282;5966;4
7162;4217;4
11199;11136;4
10409;10465;4
9902;4359;4
2941;913;4
5596;5911;4
1287;1598;4
3368;281;4
723;722;4
773;309;4
11190;11111;4
2335;2977;4
8930;8961;4
5408;2953;4
751;1029;4
5489;3665;4
5232;1190;4
1212;1236;4
11008;11039;4
6847;6469;4
10115;2125;4
5368;1342;4
4673;4696;4
5463;6434;4
11193;1449;4
1528;2565;4
2140;2158;4
2975;7226;4
10654;9238;4
6522;3275;4
6507;6339;4
5941;1737;4
10772;10710;4
2717;6858;4
11160;11108;4
3739;3776;4
4016;6553;4
11867;7834;4
4247;4774;4
7242;3448;4
1825;525;4
14756;14796;4
9022;9014;4
5330;9790;4
7268;7255;4
3278;8411;4
8990;3938;4
8027;350;4
456;8268;4
6710;6724;4
781;1555;4
4990;5706;4
4643;4633;4
8884;9682;4
4308;5203;4
4387;4399;4
9805;7625;4
9700;7175;4
3935;2220;4
6889;6047;4
11157;11127;4
4373;6836;4
13111;13112;4
13105;12935;4
2201;2773;4
7629;3169;4
6737;5995;4
5420;3991;4
8660;8687;4
2185;2160;4
10616;2651;4
5066;1722;4
3758;6962;4
1248;2717;4
11115;11163;4
6294;4983;4
10432;5136;4
4707;11919;4
11880;8163;4
1064;6024;4
7810;7834;4
8470;431;4
11115;11137;4
1232;3845;4
4110;3955;4
5500;5458;4
4552;2403;4
3707;3999;4
4034;2560;4
2154;2122;4
3959;3911;4
4593;1572;4
9802;9885;4
10458;8474;4
10354;8830;4
524;2702;4
1055;5303;4
1026;778;4
1937;1987;4
2776;1666;4
5409;5479;4
6166;3883;4
10058;888;4
14077;14021;4
276;726;4
12697;13609;4
3691;173;4
762;366;4
13251;2536;4
5328;5312;4
974;11513;4
5494;5993;4
12789;12771;4
732;1097;4
3471;3198;4
3322;11803;4
12911;12969;4
2504;2797;4
3226;5310;4
3510;2284;4
11418;5094;4
9611;388;4
3407;5136;4
6071;5724;4
5100;253;4
6689;9015;4
811;823;4
10862;8595;4
11122;11174;4
10461;10450;4
8194;4010;4
11035;11063;4
8552;11211;4
4618;4671;4
6896;4942;4
12898;871;4
2260;652;4
2762;2714;4
4679;4601;4
9951;9995;4
2521;215;4
1908;2190;4
3980;3916;4
11136;8446;4
2340;163;4
2158;2187;4
5798;2378;4
2700;135;4
2188;2134;4
8216;1182;4
2856;3447;4
8269;1078;4
13424;13462;4
10766;10776;4
9097;10937;4
4346;5042;4
10702;2000;4
6796;3093;4
4607;184;4
9505;4543;4
132;183;4
1327;4872;4
3312;2786;4
1143;3453;4
602;2686;4
9473;6580;4
5325;1955;4
2323;3466;4
5486;5436;4
380;2686;4
8967;10066;4
1622;2861;4
6901;6961;4
993;1888;4
10880;12301;4
4030;4046;4
899;3231;4
14750;14787;4
5325;5394;4
12077;12073;4
4523;2710;4
8024;6807;4
11130;11183;4
11462;11457;4
75;11948;4
6016;1619;4
4398;4320;4
6012;6065;4
7575;6572;4
6860;6863;4
5737;5798;4
4072;3046;4
6478;3998;4
11734;11702;4
764;1023;4
1033;4032;4
8245;1955;4
7809;8424;4
9557;2476;4
9345;9391;4
5714;11649;4
4876;7770;4
7259;5977;4
11136;11193;4
315;3611;4
2701;4130;4
1464;10465;4
9166;3483;4
9860;7904;4
9696;13694;4
10256;10203;4
5787;6294;4
8268;6321;4
4742;4772;4
9684;622;4
2221;3678;4
313;1056;4
8704;12100;4
1974;4993;4
4542;1572;4
11552;86;4
308;1023;4
237;3851;4
2437;4153;4
1709;12947;4
3021;7502;4
4746;4794;4
1223;1576;4
3801;3772;4
959;6869;4
5513;3950;4
7742;7584;4
4294;7741;4
8566;6434;4
10430;10419;4
9327;9368;4
2544;10535;4
3910;5516;4
8262;8793;4
11834;5071;4
1071;788;4
4594;2640;4
5798;12002;4
10238;9433;4
237;11007;4
11153;11191;4
12797;12730;4
10762;8268;4
9259;11060;4
9388;1321;4
2576;610;4
6585;876;4
4283;4202;4
11118;11131;4
3627;9482;4
11416;15135;4
2068;2323;4
5705;5800;4
11145;11111;4
3299;1263;4
9575;9958;4
13826;13881;4
4052;5409;4
2439;10314;4
5926;5950;4
7877;13549;4
5954;4969;4
5529;3312;4
5509;7868;4
10744;10751;4
12159;13277;4
3798;7833;4
3096;3011;4
3167;247;4
8146;2262;4
4554;4632;4
3959;9042;4
5526;5545;4
2108;2479;4
5876;6166;4
11370;11355;4
15158;11290;4
4659;6508;4
3543;3594;4
3243;3367;4
3463;3421;4
2949;5955;4
3436;5169;4
14039;6981;4
2476;11652;4
6024;6080;4
5995;5966;4
6171;6138;4
5455;3991;4
10910;9076;4
4682;4617;4
606;5482;4
10350;7919;4
8190;9755;4
11007;10058;4
7590;7151;4
2069;6293;4
2596;4945;4
6899;9791;4
6408;6839;4
1942;1951;4
3620;2335;4
6580;7192;4
3319;5007;4
1581;1247;4
10713;10702;4
5723;5755;4
4563;2472;4
4903;4295;4
10322;10338;4
6807;1189;4
10328;9955;4
1966;1988;4
4016;9713;4
3194;2713;4
2517;234;4
6809;5734;4
894;4179;4
6830;5706;4
2160;8871;4
9650;9613;4
7667;7636;4
5212;9101;4
6075;477;4
9441;13579;4
4336;10016;4
3409;8252;4
5246;9030;4
3020;6584;4
10179;3970;4
1863;4650;4
10770;10705;4
10022;9495;4
300;5383;4
7162;9704;4
8904;7831;4
8970;8936;4
833;6382;4
4481;6809;4
1521;4497;4
4675;1479;4
6865;10749;4
289;13695;4
670;752;4
5067;843;4
1033;2644;4
10536;3416;4
4512;4415;4
1813;2972;4
10832;10819;4
7773;10093;4
1684;311;4
3537;1028;4
625;4627;4
2730;2798;4
3644;3632;4
9259;9249;4
4165;1733;4
9238;7506;4
9006;9051;4
12020;12436;4
711;233;4
9828;11914;4
1598;4069;4
9833;9049;4
3681;3537;4
7336;7825;4
1434;4712;4
11208;1002;4
7543;2162;4
3609;4765;4
2783;5408;4
314;1544;4
6008;6880;4
1916;10552;4
8044;7538;4
2509;443;4
3029;11271;4
3024;3096;4
10264;8682;4
4223;229;4
1413;2262;4
4121;2489;4
11239;7948;4
6138;12540;4
1877;1836;4
11948;11883;4
10483;10461;4
2776;606;4
2272;2264;4
6938;6984;4
2143;4896;4
3164;3798;4
10046;848;4
2188;2126;4
10651;9755;4
11122;11141;4
2187;2131;4
5031;10017;4
455;592;4
10494;10440;4
739;680;4
9035;8254;4
2440;3609;4
8294;3608;4
664;3522;4
4803;1536;4
451;6446;4
5277;8163;4
11137;11163;4
212;606;4
9743;9789;4
258;8609;4
4421;1677;4
3012;6719;4
11074;11535;4
8047;8470;4
7301;6972;4
1384;1321;4
8929;8909;4
1225;3269;4
3947;3912;4
2795;7976;4
8114;1678;4
1135;3766;4
6033;7451;4
4823;5696;4
8089;5989;4
3800;5923;4
1834;1873;4
10837;603;4
5977;6872;4
5145;4319;4
7851;7900;4
4981;4934;4
8117;7773;4
9460;2212;4
9014;6882;4
11199;11132;4
6833;5993;4
10535;4092;4
7747;7767;4
1791;7059;4
7138;3612;4
1276;7349;4
3322;10785;4
912;1321;4
9069;9388;4
10494;10414;4
5422;3920;4
8399;8373;4
5690;12083;4
6084;2515;4
11151;11199;4
356;10244;4
1828;9985;4
11940;1365;4
10779;6729;4
6090;6079;4
9539;9563;4
5440;5499;4
11173;11157;4
3616;1678;4
6825;2734;4
2190;2148;4
9924;8949;4
4827;9495;4
8026;8035;4
8317;7324;4
8824;9619;4
1202;1942;4
5711;3889;4
7733;4827;4
8102;13549;4
10371;3883;4
392;1044;4
1735;7068;4
2072;3535;4
1223;1212;4
3264;3238;4
1715;1434;4
13886;13838;4
2171;6385;4
2790;4399;4
2570;1576;4
2408;13295;4
5789;8269;4
9959;9958;4
2335;1313;4
6893;5706;4
8944;1863;4
23;1067;4
3524;9725;4
1046;1692;4
2174;2673;4
3931;3989;4
9833;1431;4
9022;9077;4
437;9014;4
2560;4914;4
3916;3974;4
3512;10306;4
12126;4016;4
5980;2640;4
918;979;4
10554;7657;4
2407;3698;4
10401;10431;4
6633;9265;4
2426;7624;4
8387;468;4
9174;10196;4
2074;2694;4
170;7502;4
7853;12540;4
3479;3476;4
4544;602;4
11553;2500;4
9278;9235;4
1905;1984;4
5944;5992;4
9656;9640;4
4496;4466;4
1775;1709;4
9057;10253;4
9259;7656;4
8424;400;4
3246;4397;4
9192;9114;4
2252;2277;4
4468;3855;4
1617;5304;4
3544;438;4
753;9363;4
6060;12604;4
10908;1242;4
5911;8505;4
12881;12890;4
14779;14751;4
10252;6256;4
4321;262;4
868;812;4
7726;9815;4
997;6827;4
10054;10019;4
10795;10718;4
3025;2656;4
4004;6912;4
5412;5423;4
8268;9815;4
11124;11121;4
7674;7650;4
13404;628;4
4678;5310;4
10767;6464;4
5533;8658;4
3988;3945;4
4147;4563;4
786;711;4
75;9951;4
4363;8519;4
10023;1466;4
3639;2932;4
11109;11189;4
6735;6718;4
5787;5796;4
12850;11600;4
3955;3913;4
14703;14752;4
9210;9201;4
4606;9381;4
6576;13903;4
4395;6052;4
4412;6897;4
2469;2452;4
4194;4742;4
7059;10458;4
6625;6613;4
4656;2793;4
6075;4481;4
6932;4916;4
11610;10266;4
14090;14048;4
10458;10401;4
1937;1988;4
12600;8025;4
1526;1568;4
7489;5922;4
7620;1132;4
10401;10494;4
3330;4035;4
5113;419;4
5972;5760;4
10788;10716;4
14718;14796;4
5497;167;4
1484;3152;4
8234;315;4
1133;524;4
12018;12069;4
551;2642;4
3296;1185;4
10541;4293;4
2311;2318;4
9441;12582;4
6526;13244;4
2511;2857;4
10458;10440;4
9280;1265;4
5590;5556;4
884;837;4
5031;10083;4
9988;6202;4
10741;10718;4
901;7606;4
1072;707;4
11171;8810;4
12761;12747;4
9963;4359;4
11098;4793;4
4820;8724;4
6016;324;4
5569;7946;4
10179;10465;4
3086;3034;4
7616;3928;4
2851;4235;4
8387;1504;4
4025;4088;4
14734;14772;4
11150;11160;4
11513;2383;4
10356;3418;4
10758;2408;4
1442;1498;4
1818;5476;4
3851;416;4
6779;6704;4
6836;1619;4
381;1056;4
4636;1011;4
9321;5910;4
582;7846;4
1297;205;4
4875;2966;4
11353;11332;4
2910;2963;4
4685;4667;4
12535;12559;4
5500;5734;4
9446;9420;4
8981;11378;4
7167;3589;4
3166;1717;4
5277;7560;4
2140;2145;4
1095;766;4
7191;10022;4
997;6016;4
13682;8529;4
718;708;4
7809;728;4
1;9039;4
5495;5494;4
1428;8593;4
6759;6780;4
2221;3537;4
11587;183;4
2684;2969;4
1444;4967;4
1640;1657;4
4078;4009;4
4417;4449;4
12069;11324;4
335;381;4
1563;4917;4
2447;2464;4
3632;13560;4
6293;8121;4
1598;6092;4
4121;4170;4
837;832;4
7043;10757;4
4744;3679;4
7192;11599;4
9441;7725;4
9988;10465;4
2910;852;4
5771;6854;4
4243;2605;4
5439;5483;4
2213;3914;4
5409;5490;4
6924;8368;4
1268;2223;4
10574;6905;4
4702;3755;4
3290;11730;4
1982;7131;4
10416;10485;4
11157;11120;4
2290;1531;4
10334;211;4
1321;10576;4
846;4389;4
12020;10394;4
7014;9661;4
8960;4611;4
2869;12100;4
6882;9321;4
4452;4473;4
1042;5027;4
3889;4828;4
9766;3627;4
1372;2944;4
6532;6153;4
5438;12578;4
8190;7606;4
5409;930;4
2146;4502;4
5157;5198;4
7001;3975;4
6844;4412;4
2510;443;4
3169;5442;4
5572;5672;4
3331;1933;4
1343;2185;4
1911;10741;4
391;459;4
5926;5962;4
7820;8216;4
11176;11188;4
6399;3484;4
7590;6689;4
5161;5154;4
14759;14756;4
6049;6897;4
10975;5941;4
3570;3595;4
1955;6084;4
2343;2370;4
4983;1853;4
8290;10012;4
6067;6030;4
12020;12411;4
9300;6258;4
5941;4650;4
8653;11067;4
12436;12486;4
3858;1677;4
3855;5219;4
2626;3292;4
10465;11917;4
5471;2511;4
8618;8698;4
11400;8128;4
7846;7803;4
11192;10614;4
11896;6380;4
4133;10778;4
10774;10771;4
7737;1164;4
1378;5587;4
2481;2432;4
1034;5982;4
7151;5743;4
10393;11993;4
1616;5727;4
6829;5966;4
11662;1631;4
2994;3897;4
5093;9951;4
5771;4942;4
6897;997;4
2004;3643;4
4452;4425;4
4012;5463;4
1005;432;4
2271;9561;4
2231;2238;4
13557;4810;4
1085;7720;4
4359;2097;4
10473;10490;4
8542;1024;4
6814;5788;4
241;6024;4
4463;3431;4
9182;11870;4
4716;1158;4
8017;3905;4
10760;10710;4
1330;4063;4
4728;4584;4
3603;2407;4
1646;3292;4
2410;2460;4
4841;8078;4
86;11529;4
1149;4308;4
3735;7601;4
5544;4283;4
3980;3930;4
11049;10328;4
6860;5716;4
4395;2857;4
9179;7286;4
362;1073;4
1825;3597;4
10420;10415;4
12568;12508;4
2261;2241;4
1419;4454;4
117;187;4
9068;9758;4
3336;3024;4
11323;11360;4
3977;4872;4
4911;4611;4
11150;11199;4
3582;3548;4
5963;5978;4
9098;5662;4
8526;6769;4
4481;4674;4
11120;10539;4
2440;3615;4
5275;5251;4
4346;4430;4
12895;12898;4
1271;1207;4
11723;1020;4
6864;5954;4
1321;7373;4
5920;9445;4
6017;1817;4
4650;4632;4
8754;1424;4
409;3990;4
2664;2665;4
3859;1338;4
5459;11256;4
1258;1559;4
1702;1727;4
14778;14769;4
171;11885;4
10896;10890;4
3581;2138;4
8922;2722;4
853;423;4
9495;11225;4
9171;2685;4
7273;7255;4
2124;2136;4
10595;7085;4
3411;3461;4
5612;9562;4
7346;5623;4
1955;6565;4
1378;1138;4
10862;7665;4
5731;5711;4
1451;2251;4
5720;6839;4
4689;614;4
1961;1996;4
6519;9402;4
9454;4769;4
8355;7793;4
2516;8784;4
1357;1331;4
6458;1115;4
5416;6093;4
11987;10010;4
10780;10779;4
5657;5667;4
7674;9818;4
3415;1537;4
8091;3680;4
5766;5720;4
2905;2712;4
3309;3396;4
9511;5548;4
878;4364;4
5361;3837;4
12413;12409;4
5095;5015;4
1428;5350;4
3636;11282;4
3046;962;4
7831;8969;4
5755;5769;4
9017;6993;4
1569;8007;4
4465;4420;4
5560;2644;4
2960;7220;4
5352;5361;4
7001;3718;4
1452;5231;4
10420;10403;4
8837;12747;4
14769;14752;4
1240;9466;4
1804;1890;4
1263;2272;4
5019;5086;4
7121;8286;4
3115;574;4
7307;3493;4
980;903;4
3950;1635;4
4553;9665;4
11083;11099;4
10234;11010;4
6039;6847;4
14763;14756;4
4647;3208;4
1547;2664;4
7652;8135;4
3471;3451;4
11331;11395;4
1463;1489;4
2264;3655;4
4448;4478;4
6460;1399;4
3820;4286;4
3595;3520;4
10483;10478;4
2191;9669;4
9840;7064;4
5031;400;4
6893;5724;4
3639;1387;4
237;5132;4
2604;1238;4
9856;10802;4
7853;8732;4
614;8912;4
1057;1462;4
10795;8729;4
3310;2211;4
11122;11175;4
2295;3578;4
11142;11163;4
13364;10212;4
10357;10353;4
4933;9665;4
5972;5976;4
13667;13696;4
2126;2110;4
11193;11109;4
5720;5440;4
9675;9658;4
11080;2482;4
5798;6870;4
6866;5720;4
15186;1740;4
1327;10315;4
3488;12401;4
11871;11948;4
3824;231;4
6335;8258;4
2263;3540;4
10767;6001;4
12532;12557;4
6731;3889;4
11537;4329;4
5769;5779;4
877;852;4
4399;4332;4
5771;6880;4
11767;613;4
5843;1972;4
4925;1842;4
1163;8427;4
1808;4990;4
14075;8013;4
852;897;4
2249;4260;4
9383;9769;4
2145;2154;4
5402;5498;4
4712;5292;4
13378;8271;4
1083;401;4
809;12800;4
12598;12568;4
13233;11847;4
10212;1429;4
266;2699;4
4038;4014;4
13160;9890;4
6817;1884;4
7582;6523;4
8563;756;4
1429;1611;4
2734;6896;4
14778;14795;4
3913;9822;4
4147;2208;4
5480;1972;4
3332;10379;4
2922;6575;4
9385;4171;4
926;1981;4
2500;11879;4
6853;6016;4
3805;3858;4
3093;1302;4
1383;2825;4
3319;4770;4
10767;7995;4
3319;9994;4
5443;997;4
1576;211;4
10910;9296;4
11190;11150;4
3330;3855;4
3263;2595;4
1462;2681;4
1972;3336;4
5799;5746;4
1574;12634;4
1313;988;4
1828;4927;4
2450;2436;4
11199;11130;4
5466;5406;4
960;942;4
2191;6850;4
10591;8892;4
5212;4755;4
8563;4115;4
4496;5459;4
5977;5951;4
3612;173;4
10238;2776;4
755;3471;4
3540;3679;4
3718;7470;4
4993;4990;4
4023;4008;4
290;5260;4
11394;5955;4
12506;12541;4
2181;2162;4
636;633;4
867;2904;4
1617;2596;4
235;7120;4
4546;3237;4
11272;4467;4
6432;3563;4
2133;2161;4
10398;5054;4
253;1052;4
5652;5383;4
3180;455;4
11194;11119;4
4263;7191;4
5946;1608;4
2985;2977;4
845;804;4
13296;10938;4
1771;4398;4
405;1059;4
4438;5775;4
6575;938;4
2560;3123;4
6149;6199;4
9755;5560;4
5438;5459;4
13656;13608;4
3551;10795;4
5477;6937;4
940;1734;4
4300;391;4
424;3126;4
10418;10483;4
10841;10899;4
2108;7098;4
13838;13863;4
10482;6380;4
1012;398;4
624;3947;4
5249;2653;4
1138;1041;4
9742;7661;4
4942;5744;4
10334;9834;4
11883;10719;4
4453;1966;4
187;300;4
1338;8986;4
3637;3629;4
610;3157;4
926;974;4
3902;3939;4
10889;10869;4
2141;2109;4
3403;6532;4
4082;4028;4
339;718;4
11561;5136;4
12385;2545;4
13808;13857;4
5303;5998;4
2563;215;4
2239;4344;4
11178;11138;4
6522;888;4
4772;4747;4
2635;402;4
2717;1083;4
3666;4516;4
9683;9642;4
1884;6889;4
6414;170;4
4401;4465;4
6181;7506;4
13119;9234;4
10110;6263;4
7917;10972;4
12551;4191;4
6099;13614;4
441;6796;4
3755;8045;4
9327;9367;4
10726;10751;4
1078;9834;4
14018;5371;4
9345;9394;4
812;881;4
1432;4497;4
1942;3396;4
4473;2528;4
10808;11834;4
5310;2260;4
2433;478;4
5233;6176;4
2712;1156;4
6866;6039;4
3883;6554;4
4318;241;4
6987;4217;4
4814;5343;4
4679;2706;4
7601;5411;4
9517;7403;4
477;1205;4
5041;774;4
5132;8194;4
2401;288;4
1359;1342;4
10710;10718;4
10737;10741;4
2303;7776;4
1858;11498;4
1378;5395;4
2758;6570;4
9751;6541;4
2486;2419;4
11151;11109;4
6548;10023;4
5358;2744;4
1046;2504;4
12516;12532;4
1641;6414;4
8288;8250;4
2518;11844;4
3319;6857;4
1874;1820;4
8315;139;4
9069;9042;4
3934;6458;4
10605;5111;4
1046;4295;4
7980;6349;4
638;8539;4
2861;833;4
7329;7340;4
1626;5405;4
5423;9874;4
11183;11169;4
10465;1573;4
786;313;4
13404;13781;4
6154;8013;4
2500;10559;4
4421;14069;4
3963;1221;4
14757;14780;4
2317;2379;4
8892;4543;4
2243;5275;4
10056;12809;4
2610;2666;4
5718;1034;4
3910;9649;4
888;2117;4
3059;1735;4
14781;14771;4
5694;2422;4
8679;7568;4
791;1013;4
9027;9006;4
557;6024;4
14093;12163;4
904;49;4
3569;2651;4
2853;2821;4
5447;2068;4
7831;8961;4
6951;6929;4
1041;5375;4
8004;5873;4
7403;8703;4
9703;10329;4
3195;2175;4
12526;12521;4
6815;3343;4
2378;11224;4
3844;9620;4
9294;8585;4
11726;11756;4
9665;9696;4
1591;8552;4
11472;11176;4
10227;6294;4
2275;11285;4
10766;10704;4
338;319;4
4888;4830;4
3517;2075;4
755;324;4
383;5857;4
4503;8441;4
14669;14644;4
3941;3916;4
5209;8194;4
3188;263;4
2144;2129;4
5691;5668;4
9285;1958;4
1491;13851;4
2225;6333;4
4010;888;4
5359;9660;4
3639;1330;4
4646;3208;4
6447;6242;4
9622;5359;4
10963;10908;4
601;624;4
917;4153;4
863;11007;4
4541;8120;4
4333;2149;4
4852;9640;4
3880;7118;4
4778;11272;4
5955;4872;4
11035;11536;4
3477;3463;4
10652;320;4
5251;8263;4
6084;2482;4
5464;5479;4
2092;4685;4
3668;2264;4
2773;184;4
259;8836;4
7735;7333;4
5126;8085;4
1204;2391;4
13863;13899;4
5982;12446;4
4796;11430;4
7327;8132;4
3995;4178;4
9742;9795;4
670;698;4
12730;12789;4
12273;9627;4
438;6825;4
1941;1956;4
13195;7552;4
8661;2068;4
4542;4285;4
98;5981;4
11127;11115;4
10452;10412;4
9296;5882;4
1;6399;4
2567;3162;4
505;4747;4
395;1007;4
10425;10409;4
1811;3115;4
1307;1355;4
284;1896;4
139;8821;4
2540;311;4
1163;7600;4
205;2531;4
4121;4823;4
4871;10357;4
1007;360;4
2776;4983;4
1863;2581;4
10016;4584;4
4667;4686;4
9823;8224;4
1982;9659;4
7502;10352;4
4988;5055;4
8092;1627;4
4679;5489;4
5637;2294;4
2887;391;4
10760;12582;4
9077;10871;4
3609;3802;4
10714;10741;4
46;6364;4
904;12311;4
14707;14730;4
4767;5637;4
5653;1528;4
6893;324;4
8106;8167;4
11178;11163;4
11019;11056;4
4202;4210;4
1447;5841;4
11157;11145;4
3293;7581;4
5539;3297;4
6590;1624;4
6039;6844;4
2725;7634;4
10703;8729;4
14727;14770;4
3024;3063;4
4650;4657;4
12940;4069;4
11336;10395;4
6004;1643;4
2072;7733;4
1662;4554;4
11917;1024;4
5414;5484;4
9346;9095;4
2121;2146;4
4241;5196;4
9659;6024;4
2511;8752;4
4405;4469;4
2817;196;4
12130;10378;4
1782;953;4
1218;1631;4
14780;14718;4
7344;7379;4
7627;10173;4
9096;5695;4
5544;8461;4
3295;1592;4
1739;7085;4
10009;5711;4
13121;9474;4
4415;4491;4
5477;3642;4
2200;8058;4
6548;10572;4
4316;5954;4
2276;1115;4
8114;1218;4
2942;2786;4
4063;4009;4
6089;8265;4
8406;7682;4
3148;5133;4
5896;5771;4
2126;2187;4
2062;6471;4
3517;3508;4
11633;6136;4
2256;3012;4
10175;3693;4
1730;511;4
10665;10277;4
5438;5402;4
2151;2132;4
222;173;4
10713;8427;4
3518;5005;4
10880;860;4
2068;3567;4
590;592;4
12210;2382;4
5483;8642;4
3961;1506;4
7711;10206;4
5782;5767;4
1526;1649;4
269;11930;4
132;2488;4
1569;6052;4
215;670;4
12508;12559;4
8824;9620;4
42;2807;4
5733;5742;4
11315;5278;4
13221;13270;4
3132;645;4
4188;2479;4
167;1135;4
2258;11552;4
1079;8653;4
603;3167;4
2423;10758;4
8040;633;4
2729;5008;4
86;2518;4
2773;6853;4
1057;3943;4
8297;3503;4
7638;507;4
11115;11148;4
13731;5430;4
10095;628;4
5459;5435;4
10354;12371;4
7593;1826;4
4933;9602;4
8433;6076;4
324;6832;4
8934;8904;4
4732;11946;4
8399;1218;4
8950;8931;4
5002;9906;4
3572;5420;4
9767;9151;4
5964;2773;4
11165;11200;4
10612;12000;4
551;4058;4
7280;688;4
3519;6084;4
1774;14082;4
1508;2626;4
9324;11649;4
11687;11686;4
4975;4914;4
324;6063;4
4978;8427;4
3975;10434;4
9031;9014;4
9679;7131;4
2437;9951;4
6831;1223;4
15180;15135;4
1928;4304;4
12902;6237;4
6075;6864;4
5976;5708;4
8290;3416;4
12508;12537;4
919;1325;4
3169;3898;4
5203;4712;4
3575;2462;4
7186;6580;4
8763;8552;4
11160;11137;4
5922;637;4
5775;9465;4
5748;9025;4
3845;3835;4
912;2977;4
1945;1902;4
588;1446;4
10406;10478;4
272;3159;4
5215;2626;4
15126;15167;4
9039;2005;4
9683;9640;4
3608;13643;4
2437;8353;4
7369;6050;4
338;402;4
2437;11948;4
7485;7410;4
796;776;4
3754;3742;4
5949;4904;4
8024;8609;4
